Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-02-22,40.558,42.326,40.558,42.058,2609913
2018-02-23,41.905,42.393,41.466,41.829,1568829
2018-02-26,42.03,42.478,41.571,42.039,2166621
2018-02-27,41.953,42.794,41.867,42.144,1795221
2018-02-28,41.609,42.134,41.045,41.151,3473724
2018-03-01,40.902,41.141,40.023,40.51,2374278
2018-03-02,40.129,40.558,39.937,40.319,2468629
2018-03-05,40.129,41.342,40.052,41.342,1498286
2018-03-06,41.705,41.791,40.692,40.692,2107392
2018-03-07,40.319,41.084,40.157,40.969,2170404
2018-03-08,41.055,41.084,38.542,38.838,5092403
